1.2139999866485596, 300.0, 300.0, 2.000000476837158,TAKING_OFF
1.315999984741211, 300.0, 300.0, 4.0400004386901855,TAKING_OFF
1.4149999618530273, 300.0, 300.0, 6.019999980926514,TAKING_OFF
1.5149999856948853, 300.0, 300.0, 8.020000457763672,TAKING_OFF
1.6150000095367432, 300.0, 300.0, 10.02000093460083,TAKING_OFF
1.7139999866485596, 300.0, 300.0, 12.000000476837158,TAKING_OFF
1.815000057220459, 300.0, 300.0, 14.020001888275146,TAKING_OFF
1.9149999618530273, 300.0, 300.0, 16.019999980926514,TAKING_OFF
2.0139999389648438, 300.0, 300.0, 17.999999523162842,TAKING_OFF
2.115999937057495, 300.0, 300.0, 20.03999948501587,TAKING_OFF
2.2149999141693115, 300.0, 300.0, 22.019999027252197,TAKING_OFF
2.315000057220459, 300.0, 300.0, 24.020001888275146,TAKING_OFF
2.441999912261963, 300.0, 300.0, 26.559998989105225,TAKING_OFF
2.515000104904175, 300.0, 300.0, 28.020002841949463,TAKING_OFF
2.615000009536743, 300.0, 300.0, 30.02000093460083,TAKING_OFF
2.7149999141693115, 300.0, 300.0, 32.0199990272522,TAKING_OFF
2.815000057220459, 300.0, 300.0, 34.02000188827515,TAKING_OFF
2.9149999618530273, 300.0, 300.0, 36.019999980926514,TAKING_OFF
3.0139999389648438, 300.0, 300.0, 37.99999952316284,TAKING_OFF
3.114000082015991, 300.0, 300.0, 40.00000238418579,TAKING_OFF
3.2139999866485596, 300.0, 300.0, 42.00000047683716,TAKING_OFF
3.315000057220459, 300.0, 300.0, 44.02000188827515,TAKING_OFF
3.438999891281128, 300.0, 300.0, 46.499998569488525,TAKING_OFF
3.5139999389648438, 300.0, 300.0, 47.99999952316284,TAKING_OFF
3.614000082015991, 300.0, 300.0, 50.00000238418579,TAKING_OFF
3.7149999141693115, 300.0, 300.0, 52.0199990272522,TAKING_OFF
3.815000057220459, 300.0, 300.0, 54.02000188827515,TAKING_OFF
3.9149999618530273, 300.0, 300.0, 56.019999980926514,TAKING_OFF
4.014999866485596, 300.0, 300.0, 58.01999807357788,TAKING_OFF
4.114999771118164, 300.0, 300.0, 60.01999616622925,TAKING_OFF
4.214000225067139, 300.0, 300.0, 62.00000524520874,TAKING_OFF
4.315000057220459, 300.0, 300.0, 64.02000188827515,TAKING_OFF
4.422999858856201, 300.0, 300.0, 66.17999792098999,TAKING_OFF
4.514999866485596, 300.0, 300.0, 68.01999807357788,TAKING_OFF
4.613999843597412, 300.0, 300.0, 69.99999761581421,TAKING_OFF
4.715000152587891, 300.0, 300.0, 72.02000379562378,TAKING_OFF
4.815000057220459, 300.0, 300.0, 74.02000188827515,TAKING_OFF
4.914999961853027, 300.0, 300.0, 76.01999998092651,TAKING_OFF
5.013999938964844, 300.0, 300.0, 77.99999952316284,TAKING_OFF
5.116000175476074, 300.0, 300.0, 80.04000425338745,TAKING_OFF
5.215000152587891, 300.0, 300.0, 82.02000379562378,TAKING_OFF
5.314000129699707, 300.0, 300.0, 84.00000333786011,TAKING_OFF
5.429999828338623, 300.0, 300.0, 86.31999731063843,TAKING_OFF
5.513999938964844, 300.0, 300.0, 87.99999952316284,TAKING_OFF
5.614999771118164, 300.0, 300.0, 90.01999616622925,TAKING_OFF
5.714000225067139, 300.0, 300.0, 92.00000524520874,TAKING_OFF
5.814000129699707, 300.0, 300.0, 94.00000333786011,TAKING_OFF
5.914999961853027, 300.0, 300.0, 96.01999998092651,TAKING_OFF
6.014999866485596, 300.0, 300.0, 98.01999807357788,TAKING_OFF
6.114999771118164, 300.0, 300.0, 100.01999616622925,FLYING
6.215000152587891, 300.0, 300.0, 100.01999616622925,FLYING
6.315000057220459, 300.0, 300.0, 100.01999616622925,FLYING
6.460999965667725, 300.0, 300.0, 100.01999616622925,FLYING
6.514999866485596, 300.0, 300.0, 100.01999616622925,FLYING
6.614999771118164, 300.0, 300.0, 100.01999616622925,FLYING
6.714000225067139, 300.0, 300.0, 100.01999616622925,FLYING
6.815000057220459, 300.0, 300.0, 100.01999616622925,FLYING
6.914000034332275, 300.0, 300.0, 100.41599608057737,FLYING
7.015999794006348, 300.0, 300.0, 100.82399512535332,FLYING
7.113999843597412, 300.0, 300.0, 101.21599532955884,FLYING
7.215000152587891, 300.0, 300.0, 101.61999657154084,FLYING
7.315000057220459, 300.0, 300.0, 102.01999619603157,FLYING
7.442999839782715, 300.0, 300.0, 102.53199533390998,FLYING
7.514999866485596, 300.0, 300.0, 103.1079955561161,FLYING
7.616000175476074, 300.0, 300.0, 103.9159980400801,FLYING
7.714000225067139, 300.0, 300.0, 104.69999844849113,FLYING
7.815000057220459, 300.0, 300.0, 105.50799711775781,FLYING
7.914999961853027, 300.0, 300.0, 106.7079960210323,FLYING
8.015000343322754, 300.0, 300.0, 107.90800064635292,FLYING
8.114999771118164, 300.0, 300.0, 109.10799382758128,FLYING
8.21500015258789, 300.0, 300.0, 110.3079984529019,FLYING
8.314000129699707, 300.0, 300.0, 111.8919981102944,FLYING
8.467000007629395, 300.0, 300.0, 114.33999619364741,FLYING
8.515000343322754, 300.0, 300.0, 115.10800157618533,FLYING
8.61400032043457, 300.0, 300.0, 116.69200123357783,FLYING
8.71399974822998, 300.0, 300.0, 118.29199210214611,FLYING
8.8149995803833, 300.0, 300.0, 119.90798944067947,FLYING
8.914999961853027, 300.0, 300.0, 121.907997070074,FLYING
9.015000343322754, 300.0, 300.0, 123.90800469946853,FLYING
9.11400032043457, 300.0, 300.0, 125.88800424170486,FLYING
